Lead Status,Lead Owner,Lead Source,Geoclient Response,BCW ID,Notes,Follow-up Needed,Visit Type,Visit Reason,Establishment Visit Status,Due Date,Company,Business Legal Name,Street Address,Floor/Suite/Apt,City,State,Zip Code,Alternate Address,Borough,BBL,Address Point ID,geolocation,Longitude,Latitude,Sanitation District,Sanitation Section,Community District,Business Improvement District,License,License Type,Building Type,Organics Effective Date,Primary Organics Type,Secondary Organics Type (Chain),Secondary Organics Type (FSE),On-site Processing Registration,Industry Type ,IsChain?,Business Model (affiliation),Chain Name (if different from DBA name),No. of Locations in NYC,Floor Area,Attendance or Venue Capacity,Foam Ban Waiver,Organics ID,Carter ID,Carter Customer ID,Pro Fee Account,Pro Fee Certification,Pro Fee Expiration,No. of Employees,Website,EIN,Property Management Company,Property Manager Alternate Address,Property Manager Street Address,Property Manager Floor/Suite/Apt,Property Manager City,Property Manager State,Property Manager Zip Code,Property Manager Borough,Property Manager First Name,Property Manager Last Name,Property Manager Email ,Property Manager Phone ,Property Manager Phone No. Ext.,Property Manager Phone Type,Property Manager Newsletter,Primary Contact Role,Work Title,Salutation,Suffix,First Name,Last Name,Email,Phone,Primary Contact Phone No. Ext.,Primary Contact Phone Type,Primary Contact Newsletter,donateNYC Registration,Preferred Language,Secondary Contact Role,Secondary Corporate Title,Secondary Contact First Name,Secondary Contact Last Name,Secondary Contact Email,Secondary Contact Phone No.,Secondary Contact Phone No. Ext.,Secondary Contact Phone Type,Secondary Contact Newsletter
,,Seed Dataset,,,source=organic3;fulcrum_id=8f5d2ff5-9141-4bdb-a637-3655264263fb;fid_ce=34054;fid_orig=23584,,,,,,EMILIO'S GOURMET PIZZA & PASTA,1051 MORRIS PARK PIZZA CORP,1051 Morris Park Ave,,New York,New York,10461,,Bronx,2041290040,,40.849109;-73.854714,-73.854714,40.849109,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=97260ba6-b9a6-4fbf-b374-410dac33e8a3;fid_ce=34055;fid_orig=23585,,,,,,THE GATHER INN AGAIN,"THE GATHER INN AGAIN, INC",2718 Gerritsen Ave,,New York,New York,11229,,Brooklyn,3089250182,,40.592808;-73.925437,-73.925437,40.592808,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=f77ef738-b7b0-473b-a518-ca9d2f72c3e1;fid_ce=34057;fid_orig=23593,,,,,,FRESH & DELICIOUS,FRESH & DELICIOUS INC,1877 Nostrand Ave,,New York,New York,11226,,Brooklyn,3049640050,,40.639336;-73.947952,-73.947952,40.639336,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=038e06cb-b0bd-4e76-bda3-afa404a19cc2;fid_ce=34059;fid_orig=23599,,,,,,LENA'S ITALIAN KITCHEN,MAIN 260 LLC,551 2 Ave,,New York,New York,10016,,Manhattan,1009110033,,40.742665;-73.977788,-73.977788,40.742665,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=bc953b61-982b-4c9a-95a5-62bc142692b1;fid_ce=34060;fid_orig=23606,,,,,,CONSTELLATION CULINARY GROUP LP GABRIEL VEGA,GALAXY RESTAURANTS CATERING GROUP LLC,175 Greenwich St,,New York,New York,10007,,Manhattan,1000580001,,40.711639;-74.012343,-74.012343,40.711639,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=fef8316d-be6d-4f75-901c-0f723222054e;fid_ce=34062;fid_orig=23615,,,,,,NICE MATIN,"RENOLTA, LLC",201 W 79 St,,New York,New York,10024,,Manhattan,1012270029,,40.783512;-73.978461,-73.978461,40.783512,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=2005a0b5-445f-44f6-8767-80e1aea3a508;fid_ce=34063;fid_orig=23628,,,,,,THE RITZ-CARLTON PASTRY KITCHEN,"THE RITZ- CARLTON HOTEL COMPANY, LLC",50 Central Park South,,New York,New York,10019,,Manhattan,1012747503,,40.765248;-73.976041,-73.976041,40.765248,,,,,,,,2020,FSE in Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=19f62616-d851-4793-9522-474194f87828;fid_ce=34065;fid_orig=23650,,,,,,DIZZY'S CLUB COCA-COLA,GREAT PERFORMANCES/ASTISTS AS WAITRESSES INC.,10 Columbus Circle,,New York,New York,10019,20 W60 St-Stage Door,Manhattan,1010497501,,40.768469;-73.983094,-73.983094,40.768469,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=956db42d-e52d-4c00-980a-516b36316740;fid_ce=34066;fid_orig=23656,,,,,,MARAMANA,NOVVO RESTAURANT INC,5009 Broadway 1,,New York,New York,10034,,Manhattan,1022430030,,40.869405;-73.917209,-73.917209,40.869405,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=c98c59a6-ab43-46d3-94e6-d4c0da49cd9d;fid_ce=34067;fid_orig=23657,,,,,,BOMBAY KITCHEN INDIAN CUISINE,BOMBAY KITCHEN INDIAN RESTAURANT INC.,733 Knickerbocker Ave,,New York,New York,11221,,Brooklyn,3033920001,,40.694076;-73.90954,-73.90954,40.694076,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=dc1fe50d-820d-457d-b8ec-4e086ab70026;fid_ce=34068;fid_orig=23661,,,,,,BEANS AND VINES EXPRESS,BEANS AND VINES EXPRESS CORP,4842 Broadway,,New York,New York,10034,,Manhattan,1022340004,,40.866264;-73.924603,-73.924603,40.866264,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=8af7c312-fa4e-4689-991b-44a19cbaf8db;fid_ce=34069;fid_orig=23665,,,,,,ESTRELLITA POBLANA,LA ESMERALDA RESTAURANT CORP,45-46 Westchester Square,,New York,New York,10461,,Bronx,2040730001,,40.842134;-73.843492,-73.843492,40.842134,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=0514b05e-b488-4789-a33f-dcd724b67627;fid_ce=34070;fid_orig=23666,,,,,,MAMAN HUDSON,MAMAN HUDSON LLC,205 Hudson St,,New York,New York,10013,,Manhattan,1002250008,,40.723626;-74.008438,-74.008438,40.723626,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=980043e6-12f1-4cb5-87bc-aa535d0d5673;fid_ce=34071;fid_orig=23689,,,,,,THE BLARNEY STONE PUB & RESTAURANT,"A.M.A. RESTAURANTS, LLC",410 8 Ave,,New York,New York,10001,,Manhattan,1007800076,,40.74988;-73.994745,-73.994745,40.74988,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=3fce6974-287f-4b89-a758-86e00353342f;fid_ce=34072;fid_orig=23699,,,,,,TANG'S GARDEN,New Tang's Garden Inc.,1328 3 Ave,,New York,New York,10021,,Manhattan,1014100040,,40.772231;-73.959077,-73.959077,40.772231,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=ae4a6b4f-1835-4249-a7af-49074ece64b9;fid_ce=34074;fid_orig=23703,,,,,,ORTZI RESTAURANT AND BAR LOCATED INSIDE LOUMA HOTEL,NEW YORK MIDTOWN HOTEL LLC,120 W 41 St,,New York,New York,10036,,Manhattan,1009930043,,40.754424;-73.985775,-73.985775,40.754424,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=f624f196-a622-47d4-ad12-4a5273c139cf;fid_ce=34075;fid_orig=23706,,,,,,KINGDOM PIZZA,AGA RESTAURANT CORP,4350 Amboy Rd,,New York,New York,10312,,Staten Island,5054950001,,40.545153;-74.160137,-74.160137,40.545153,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=a663f1a2-395e-4459-a35d-2fecc478f616;fid_ce=34076;fid_orig=23709,,,,,,SHOPSINS GENERAL STORE (STORE #16),SHOPSIN'S GENERAL STORE INC,120 Essex St,,New York,New York,10002,,Manhattan,1003530044,,40.719138;-73.987637,-73.987637,40.719138,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=6c4bf547-dcf6-43d1-8188-a3539ca9e710;fid_ce=34077;fid_orig=23712,,,,,,ENJOY KITCHEN & BAR,ENJOY KITCHEN & GRILL CORP.,582 W 207 St,,New York,New York,10034,,Manhattan,1022350028,,40.866929;-73.921081,-73.921081,40.866929,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=51e47b48-f44e-4a0e-88ca-ede1e02a54ac;fid_ce=34078;fid_orig=23716,,,,,,World Fair Marina Restaurant,"MARINA HOSPITALITY, LLC",1 Worlds Fair Marina,,New York,New York,11368,,Queens,4020180001,,40.747262;-73.843333,-73.843333,40.747262,,,,,,,,2020,"FSE 7,000SF+",,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=e87a37b3-5549-4294-a34a-ca904c7eba14;fid_ce=34079;fid_orig=23718,,,,,,CAFE FIORELLO,"FIORELLOS ROMAN CAFE,INC.",1900 Broadway,,New York,New York,10023,,Manhattan,1011167501,,40.771515;-73.981407,-73.981407,40.771515,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=be6c1df2-d3e3-4364-88c1-f2622b297427;fid_ce=34080;fid_orig=23721,,,,,,BUTTERCUP BAKE SHOP,BUTTERCUP EDIBLES S. CORP.,167 Madison Ave,,New York,New York,10016,,Manhattan,1008620051,,40.746857;-73.983265,-73.983265,40.746857,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=98ab7c02-66d3-4328-aa12-31603d6a1e01;fid_ce=34081;fid_orig=23724,,,,,,KASBAH BBQ & GRILL,CHAYA MUSHKAH RESTAURANT CORPORATION,251 W 85 St,,New York,New York,10024,,Manhattan,1012330011,,40.788142;-73.977202,-73.977202,40.788142,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=edf9a66d-042e-443e-abf3-40e6ce6da666;fid_ce=34082;fid_orig=23733,,,,,,BURGOS RESTAURANT,BURGOS RESTAURANT CORP,206 Dyckman St,,New York,New York,10040,,Manhattan,1021750053,,40.864778;-73.927186,-73.927186,40.864778,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=ab83af6f-42d7-4adf-ba20-9fd3204747ad;fid_ce=34083;fid_orig=23749,,,,,,SCHNIPPERS,SRG CHURCH STREET LLC,120 Church St,,New York,New York,10007,,Manhattan,1001260027,,40.713791;-74.009509,-74.009509,40.713791,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=47e75831-09d4-4bed-bf60-1f7d1d0988e2;fid_ce=34084;fid_orig=23751,,,,,,GINO'S PIZZA,MANA PIZZA INC,2523 Parsons Blvd,,New York,New York,11354,,Queens,4047790009,,40.775979;-73.82375,-73.82375,40.775979,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=e0bc9fe1-4cd9-4936-80ab-d63733e1520c;fid_ce=34085;fid_orig=23763,,,,,,10BELOW ICE CREAM,TBIC INC,13620 38 Ave,,New York,New York,11354,,Queens,4049787501,,40.760675;-73.829776,-73.829776,40.760675,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=59958790-bb73-4388-b351-d729c3944a53;fid_ce=34086;fid_orig=23764,,,,,,KIMOTO ROOFTOP,MIRA GROUP INC,216 Duffield St,,New York,New York,11201,,Brooklyn,3001450026,,40.69169;-73.984649,-73.984649,40.69169,,,,,,,,2020,FSE in Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=0db51b78-8b35-4307-b59f-677a046b7b0e;fid_ce=34087;fid_orig=23773,,,,,,LA BRASA PERUANA,SMJL RESTAURANT ONE CORP.,4618 5 Ave,,New York,New York,11220,,Brooklyn,3007560143,,40.647107;-74.008641,-74.008641,40.647107,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=d17f2667-a2c3-4bf9-b606-42a476c17389;fid_ce=34088;fid_orig=23783,,,,,,ALBERT'S COFFEE SHOP,ALBERT'S COFFEE SHOP CORP,405 Hunts Point Ave,,New York,New York,10474,,Bronx,2027720217,,40.809637;-73.881174,-73.881174,40.809637,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=dd31f6cf-94ba-4a68-8934-13fb95c44cdb;fid_ce=34089;fid_orig=23794,,,,,,FOOD PASSION,FOOD PASSION KITCHEN INC,1200 Lexington Ave,,New York,New York,10028,,Manhattan,1015100017,,40.776595;-73.957969,-73.957969,40.776595,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=0ed8098b-779d-4604-bb04-7f5ad467071d;fid_ce=34090;fid_orig=23802,,,,,,LA ISLA RESTAURANT,LATINO FOODS INTERNATIONAL INC.,6 Graham Ave,,New York,New York,11206,,Brooklyn,3031270001,,40.701192;-73.941592,-73.941592,40.701192,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=063cb723-56cd-436c-9348-261eef5d4327;fid_ce=34091;fid_orig=23805,,,,,,AYURVEDA CAFE,GOPAL INC,706 Amsterdam Ave,,New York,New York,10025,,Manhattan,1012420031,,40.793103;-73.971469,-73.971469,40.793103,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=00578a6b-512f-4f30-9e64-b12f2eef8407;fid_ce=34092;fid_orig=23810,,,,,,RADIO CITY MUSIC HALL,RADIO CITY PRODUCTIONS LLC,1260 6 Ave,,New York,New York,10020,,Manhattan,1012660001,,40.759531;-73.978587,-73.978587,40.759531,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=7ce9b83c-8c4b-48cf-806e-6574fa1e271a;fid_ce=34093;fid_orig=23816,,,,,,BARTLEBY & SAGE,"BARTLEBY AND SAGE, INC",630 Flushing Ave,,New York,New York,11206,,Brooklyn,3017200001,,40.699576;-73.948601,-73.948601,40.699576,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=d885d6cb-b59e-4d7f-9af4-ece005ed76bd;fid_ce=34094;fid_orig=23831,,,,,,PARK BILLIARDS,HELLENIC EFFORTS CORP,2020 White Plains Rd,,New York,New York,10462,,Bronx,2042570030,,40.850788;-73.867462,-73.867462,40.850788,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=fe33a0fb-7f2d-4179-aca0-0c17eb8b41ae;fid_ce=34095;fid_orig=23833,,,,,,UMI SUSHI HIBACHI,GOLDEN MIYAKO INC,939 Richmond Ave,,New York,New York,10314,,Staten Island,5014770009,,40.624365;-74.148407,-74.148407,40.624365,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b3968213-8f69-485a-8496-2286d69c2b08;fid_ce=34096;fid_orig=23834,,,,,,PJ CARNEY'S,FITZGERALD EDIBLES INC.,906 7 Ave,,New York,New York,10019,,Manhattan,1010290027,,40.76594;-73.980293,-73.980293,40.76594,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=204d83ea-bd0f-495f-96f5-65fd1c4b0f76;fid_ce=34097;fid_orig=23835,,,,,,TWO TABLESPOONS,TWO TABLESPOONS LLC,230 Park Ave,,New York,New York,10169,,Manhattan,1013000001,,40.754393;-73.976106,-73.976106,40.754393,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=1546b33a-b37e-47f0-992d-1af048e09f4b;fid_ce=34098;fid_orig=23841,,,,,,"CREPE ""N"" TEARIA",MOON CAFE INC,17707 Union Tpke,,New York,New York,11366,,Queens,4071880049,,40.726348;-73.790678,-73.790678,40.726348,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=77ab30a8-9f10-4603-8f98-08436ea8e297;fid_ce=34099;fid_orig=23846,,,,,,AMY'S BREAD,"AMY SCHERBER, INC",75 Ninth Ave,,New York,New York,10011,,Manhattan,1007130001,,40.742551;-74.006055,-74.006055,40.742551,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b1adf6f3-02d4-4ea0-a6a7-142fd8fbd026;fid_ce=34100;fid_orig=23849,,,,,,YUM YUM TOO,BOYY THAI CORP,662 9 Ave,,New York,New York,10036,,Manhattan,1010370001,,40.760976;-73.990474,-73.990474,40.760976,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=cce2c04d-d084-4060-b73d-1cbefb3366b8;fid_ce=34101;fid_orig=23854,,,,,,KOKIO CHICKEN AND BEER CORP,KOKIO CHICKEN AND BEER CORP,22140 Horace Harding Expy,,New York,New York,11364,,Queens,4076440033,,40.749022;-73.7554,-73.7554,40.749022,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=a2b95b5a-df58-4fbe-84a2-3b6b739823f3;fid_ce=34102;fid_orig=23859,,,,,,SILVER KRUST,245-01 FRANCIS LEWIS CORP,24501 Francis Lewis Blvd,,New York,New York,11422,,Queens,4136140001,,40.664934;-73.734704,-73.734704,40.664934,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=7df282c8-3acc-4717-ba27-01ebcb3a2e15;fid_ce=34103;fid_orig=23864,,,,,,PURE GREEN,PURE GREEN NYC 45TH STREET CORP,45 E 45 St,,New York,New York,10017,,Manhattan,1012810021,,40.754846;-73.977181,-73.977181,40.754846,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=dba8288a-d016-4736-ba7a-b67dfa7d2f8f;fid_ce=34104;fid_orig=23868,,,,,,SONY HALL,P46 ENTERTAINMENT LLC.,235 W 46 St,,New York,New York,10036,,Manhattan,1010180006,,40.759639;-73.987012,-73.987012,40.759639,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=4761ed3c-7424-422b-bcb3-e0a0b30b1fd3;fid_ce=34105;fid_orig=23875,,,,,,E SQUARED CAFE,"GIHAN TADOROS, INC.",240 Page Ave,,New York,New York,10307,,Staten Island,5080080134,,40.51763;-74.235442,-74.235442,40.51763,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=52a5cc08-e1e2-485d-beeb-d88d1c67bdf7;fid_ce=34106;fid_orig=23878,,,,,,DON PEPIS DELICATESSEN,DON PEPI DELI INC,Penn Station,,New York,New York,10121,,Manhattan,1007810002,,40.749981;-73.992132,-73.992132,40.749981,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=a6e7445b-e9c9-47f1-b2f6-1b85098a343f;fid_ce=34107;fid_orig=23886,,,,,,LIONI,LIONI HERO SHOPPE LLC,445 Albee Square West,,New York,New York,11201,,Brooklyn,3001497501,,40.691067;-73.982944,-73.982944,40.691067,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=4f685979-ce82-4e54-b5fe-7d2f6e5226cd;fid_ce=34108;fid_orig=23898,,,,,,UNION SQUARE EVENTS,HUDSON YARDS CATERING LLC,102 North End Ave,,New York,New York,10282,,Manhattan,1000167512,,40.71499;-74.015277,-74.015277,40.71499,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=5705e1b4-1508-4c5b-ba75-001d3fa8bbb7;fid_ce=34109;fid_orig=23900,,,,,,ALTUS CAFE,CARNIVAL LATIN BISTRO CORP,4325 Broadway,,New York,New York,10033,,Manhattan,1021800120,,40.852377;-73.93504,-73.93504,40.852377,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=d7c14dcf-d71f-4045-a6f3-a6b340858c2c;fid_ce=34110;fid_orig=23901,,,,,,BLUESTONE LANE,BL 417 AMSTERDAM NY LLC,417 Amsterdam Ave,,New York,New York,10024,,Manhattan,1012107502,,40.783517;-73.977684,-73.977684,40.783517,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=2d8b8111-18bd-4e6b-b907-9a7e6937741a;fid_ce=34111;fid_orig=23904,,,,,,CHURRO CHURRO,TRX CORP.,2655 Richmond Ave,,New York,New York,10314,,Staten Island,5024000180,,40.58187;-74.165866,-74.165866,40.58187,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=caecaf1e-704c-4e1d-8df4-f31a6cefb845;fid_ce=34112;fid_orig=23933,,,,,,ANDREW'S DINER,YIORGOS RESTAURANT ENT. INC,4160 Hylan Blvd,,New York,New York,10308,,Staten Island,5053110001,,40.538182;-74.14905,-74.14905,40.538182,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=89d036de-e3d0-408d-a9ff-e54ef7ea87b8;fid_ce=34113;fid_orig=23939,,,,,,MILK & CREAM BAR,"MILK & CREAM BAR, INC.",353 W 14 St,,New York,New York,10014,,Manhattan,1007380008,,40.74108;-74.004547,-74.004547,40.74108,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=fc3db05e-b2d6-49e9-acf3-657867e4efe8;fid_ce=34114;fid_orig=23940,,,,,,HOMEMADE TAQUERIA,HOMEMADE TAQUERIA CORP,45-09 34 Ave,,New York,New York,11101,,Queens,4007080071,,40.754738;-73.916377,-73.916377,40.754738,,,,,,,,2020,FSE in Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
